image_id,x_min,y_min,x_max,y_max,class_id,image_width,image_height
1274,188,181,241,256,8,320,320
1274,236,94,299,155,7,320,320
1274,25,239,33,253,5,320,320
1274,12,110,41,145,8,320,320
1275,63,85,120,155,4,320,320
1275,257,226,266,238,7,320,320
1275,155,106,212,178,2,320,320
1275,130,181,196,247,7,320,320
1275,46,280,55,292,6,320,320
1275,127,95,149,119,8,320,320
1275,275,137,284,146,4,320,320
1276,0,0,1,1,14,320,320
1277,0,0,1,1,14,320,320
1278,0,0,1,1,14,320,320
1279,0,0,1,1,14,320,320
128,0,0,1,1,14,320,320
1280,228,109,275,167,5,320,320
1281,188,47,208,80,5,320,320
1281,192,174,255,228,5,320,320
1281,33,38,54,75,1,320,320
1281,202,89,252,151,8,320,320
1282,0,0,1,1,14,320,320
1283,0,0,1,1,14,320,320
1284,221,248,263,306,3,320,320
1284,157,80,188,124,3,320,320
1284,220,89,240,120,4,320,320
1284,81,26,126,71,3,320,320
1285,130,230,151,253,0,320,320
1286,95,251,124,287,1,320,320
1287,0,0,1,1,14,320,320
1288,0,0,1,1,14,320,320
1289,38,232,86,288,2,320,320
1289,228,90,238,102,6,320,320
1289,214,154,247,198,5,320,320
1289,139,115,167,154,9,320,320
1289,261,137,281,196,1,320,320
1289,149,103,169,126,6,320,320
1289,265,133,279,147,8,320,320
1289,240,10,257,31,0,320,320
1289,55,278,63,298,1,320,320
129,0,0,1,1,14,320,320
1290,0,0,1,1,14,320,320
1291,196,147,235,210,8,320,320
1291,207,206,225,228,9,320,320
1291,258,226,267,245,4,320,320
1291,110,232,134,256,7,320,320
1291,135,50,151,94,1,320,320
1291,98,133,156,204,7,320,320
1292,238,165,284,211,5,320,320
1292,120,172,157,231,0,320,320
1292,85,32,117,88,9,320,320
1292,90,272,122,303,4,320,320
1292,131,226,163,258,0,320,320
1293,103,252,115,265,2,320,320
1293,52,159,77,190,4,320,320
1293,211,174,243,208,8,320,320
1293,101,155,141,211,5,320,320
1294,0,0,1,1,14,320,320
1295,0,0,1,1,14,320,320
1296,0,0,1,1,14,320,320
1297,111,158,129,202,1,320,320
1297,9,16,11,24,1,320,320
1297,68,163,104,221,8,320,320
1298,0,0,1,1,14,320,320
1299,265,177,281,192,0,320,320
1299,149,53,195,99,0,320,320
13,0,0,1,1,14,320,320
130,163,207,202,262,6,320,320
130,140,292,145,300,8,320,320
130,31,122,80,191,3,320,320
130,273,164,288,185,9,320,320
1300,224,242,230,263,1,320,320
1300,202,78,263,145,2,320,320
1300,183,183,201,209,8,320,320
1300,46,10,92,61,6,320,320
1300,249,250,279,287,9,320,320
1301,18,215,60,266,2,320,320
1301,187,223,195,232,7,320,320
1301,269,10,280,22,2,320,320
1301,130,75,141,86,5,320,320
1301,160,104,184,134,8,320,320
1301,101,30,110,38,2,320,320
1302,0,0,1,1,14,320,320
1303,202,89,216,103,0,320,320
1303,272,37,277,45,8,320,320
1303,100,26,159,84,2,320,320
1303,181,233,197,253,6,320,320
1303,226,50,293,97,5,320,320
1303,140,133,150,165,1,320,320
1303,205,203,252,268,8,320,320
1303,143,148,173,178,0,320,320
1304,286,280,305,303,3,320,320
1304,191,102,196,115,1,320,320
1304,209,74,247,147,2,320,320
1304,201,261,238,302,2,320,320
1304,136,30,175,105,9,320,320
1304,98,140,111,157,1,320,320
1304,201,12,220,31,1,320,320
1304,34,207,61,240,9,320,320
1304,296,309,305,315,2,320,320
1305,0,0,1,1,14,320,320
1306,0,0,1,1,14,320,320
1307,0,0,1,1,14,320,320
1308,51,181,89,221,6,320,320
1308,78,164,97,185,6,320,320
1308,228,44,243,91,1,320,320
1308,181,192,197,217,3,320,320
1309,0,0,1,1,14,320,320
131,141,230,146,242,1,320,320
131,33,126,84,197,6,320,320
131,274,19,287,36,7,320,320
1310,0,0,1,1,14,320,320
1311,0,0,1,1,14,320,320
1312,183,209,235,262,7,320,320
1312,179,18,222,74,6,320,320
1312,254,8,273,27,5,320,320
1312,39,9,62,42,6,320,320
1312,258,131,290,169,0,320,320
1312,249,87,288,136,0,320,320
1312,32,26,90,94,2,320,320
1312,170,84,216,130,2,320,320
1312,157,238,169,250,8,320,320
1313,0,0,1,1,14,320,320
1314,0,0,1,1,14,320,320
1315,0,0,1,1,14,320,320
1316,213,111,263,160,8,320,320
1316,74,230,133,283,5,320,320
1316,41,215,71,245,3,320,320
1316,205,22,224,49,6,320,320
1316,90,274,99,290,3,320,320
1316,109,88,118,100,7,320,320
1316,84,28,140,90,8,320,320
1316,269,143,310,184,2,320,320
1317,0,0,1,1,14,320,320
1318,0,0,1,1,14,320,320
1319,7,187,22,208,7,320,320
1319,63,51,101,93,5,320,320
1319,222,24,252,81,3,320,320
1319,117,88,137,108,5,320,320
132,268,110,293,154,9,320,320
132,30,234,75,289,8,320,320
132,53,220,102,269,0,320,320
132,76,256,90,284,8,320,320
132,183,143,223,183,8,320,320
132,88,42,106,60,2,320,320
1320,0,0,1,1,14,320,320
1321,253,118,288,167,6,320,320
1321,91,142,144,201,7,320,320
1321,142,197,202,239,2,320,320
1321,72,280,103,311,2,320,320
1322,0,0,1,1,14,320,320
1323,0,0,1,1,14,320,320
1324,0,0,1,1,14,320,320
1325,0,0,1,1,14,320,320
1326,0,0,1,1,14,320,320
1327,36,150,44,166,8,320,320
1327,193,73,224,100,7,320,320
1328,204,172,247,226,2,320,320
1328,51,102,87,165,0,320,320
1328,238,228,274,282,9,320,320
1328,198,27,226,62,9,320,320
1329,136,175,150,189,5,320,320
1329,201,288,224,313,3,320,320
133,0,0,1,1,14,320,320
1330,0,0,1,1,14,320,320
1331,0,0,1,1,14,320,320
1332,177,30,203,67,7,320,320
1332,129,250,183,310,9,320,320
1332,79,173,123,217,3,320,320
1332,132,136,163,186,8,320,320
1332,62,20,83,74,1,320,320
1332,238,62,258,82,6,320,320
1332,197,32,210,46,0,320,320
1333,0,0,1,1,14,320,320
1334,0,0,1,1,14,320,320
1335,110,277,133,310,6,320,320
1335,175,59,211,104,9,320,320
1335,225,70,251,100,4,320,320
1336,94,252,145,288,3,320,320
1336,97,127,119,149,3,320,320
1336,100,19,125,60,9,320,320
1336,209,81,215,88,8,320,320
1336,86,55,107,118,1,320,320
1336,261,178,308,231,8,320,320
1336,245,244,298,300,5,320,320
1336,132,139,158,176,1,320,320
1337,0,0,1,1,14,320,320
1338,0,0,1,1,14,320,320
1339,92,234,143,297,3,320,320
1339,72,122,120,176,0,320,320
1339,79,34,104,61,2,320,320
1339,225,80,269,124,0,320,320
1339,182,63,217,120,9,320,320
1339,59,72,94,115,9,320,320
1339,230,185,239,196,8,320,320
134,0,0,1,1,14,320,320
1340,0,0,1,1,14,320,320
1341,0,0,1,1,14,320,320
1342,124,77,156,117,4,320,320
1342,269,240,305,269,5,320,320
1342,38,92,78,156,6,320,320
1342,259,23,277,45,6,320,320
1342,236,271,256,296,1,320,320
1342,267,41,278,53,5,320,320
1342,139,26,176,77,8,320,320
1342,42,131,61,149,2,320,320
1342,104,281,115,293,8,320,320
1343,0,0,1,1,14,320,320
1344,0,0,1,1,14,320,320
1345,240,7,266,33,2,320,320
1345,199,226,273,294,5,320,320
1345,126,202,182,271,4,320,320
1345,227,85,259,124,8,320,320
1345,256,226,312,269,2,320,320
1345,198,42,230,103,1,320,320
1345,134,171,162,210,8,320,320
1345,42,148,63,175,3,320,320
1346,0,0,1,1,14,320,320
1347,0,0,1,1,14,320,320
1348,84,122,154,191,0,320,320
1348,168,237,196,264,7,320,320
1348,84,35,138,101,4,320,320
1348,65,161,94,201,8,320,320
1349,0,0,1,1,14,320,320
135,181,231,195,255,8,320,320
135,247,181,277,219,3,320,320
135,52,48,60,56,9,320,320
135,193,209,218,248,1,320,320
1350,270,37,299,78,1,320,320
1350,144,82,210,148,8,320,320
1350,217,132,239,176,1,320,320
1351,42,161,89,210,8,320,320
1351,271,140,292,169,1,320,320
1351,55,47,97,89,2,320,320
1352,78,229,135,285,0,320,320
1352,175,273,199,297,3,320,320
1353,0,0,1,1,14,320,320
1354,292,10,306,30,8,320,320
1354,289,56,301,76,8,320,320
1354,100,38,108,47,0,320,320
1355,0,0,1,1,14,320,320
1356,0,0,1,1,14,320,320
1357,178,215,209,273,6,320,320
1357,138,164,175,210,6,320,320
1357,73,184,89,209,6,320,320
1357,68,117,107,163,6,320,320
1357,228,152,295,213,5,320,320
1358,147,222,220,294,7,320,320
1358,261,128,270,140,3,320,320
1358,208,92,231,124,8,320,320
1358,212,20,231,48,9,320,320
1358,39,41,79,75,5,320,320
1358,157,121,215,177,7,320,320
1358,141,79,176,129,9,320,320
1358,276,222,305,251,0,320,320
1359,0,0,1,1,14,320,320
136,26,52,46,87,6,320,320
136,168,20,217,89,3,320,320
136,7,72,12,81,1,320,320
1360,0,0,1,1,14,320,320
1361,0,0,1,1,14,320,320
1362,0,0,1,1,14,320,320
1363,20,127,56,165,8,320,320
1363,100,46,133,99,9,320,320
1363,11,11,19,20,2,320,320
1363,108,115,141,167,9,320,320
1363,281,91,306,119,0,320,320
1363,234,98,251,127,9,320,320
1363,272,229,300,268,9,320,320
1364,0,0,1,1,14,320,320
1365,0,0,1,1,14,320,320
1366,118,121,150,160,4,320,320
1366,155,159,168,174,7,320,320
1366,146,178,160,240,1,320,320
1366,214,211,289,286,0,320,320
1367,206,144,278,216,5,320,320
1367,244,19,271,49,3,320,320
1367,192,48,199,62,9,320,320
1367,132,72,150,97,8,320,320
1367,13,135,63,185,3,320,320
1367,284,63,296,83,2,320,320
1367,204,129,213,143,1,320,320
1368,99,124,115,144,3,320,320
1368,36,83,61,111,0,320,320
1368,271,231,293,253,2,320,320
1368,197,63,255,135,9,320,320
1369,0,0,1,1,14,320,320
137,20,231,52,271,9,320,320
137,126,93,182,162,0,320,320
137,32,74,71,129,3,320,320
137,150,6,177,34,3,320,320
137,29,144,47,167,9,320,320
137,14,206,25,225,3,320,320
1370,111,206,130,274,1,320,320
1370,68,224,103,281,7,320,320
1371,84,118,117,150,6,320,320
1371,50,25,99,94,9,320,320
1372,0,0,1,1,14,320,320
1373,46,100,88,149,6,320,320
1373,107,25,143,94,1,320,320
1373,43,134,96,193,8,320,320
1373,58,187,99,232,2,320,320
1373,158,103,176,123,3,320,320
1374,31,277,58,311,9,320,320
1375,0,0,1,1,14,320,320
1376,193,32,244,89,5,320,320
1376,106,65,116,75,5,320,320
1376,258,202,268,213,9,320,320
1376,26,197,72,254,6,320,320
1376,65,13,74,46,1,320,320
1376,235,224,280,297,4,320,320
1377,47,64,76,125,1,320,320
1377,41,157,78,209,5,320,320
1377,80,182,101,212,7,320,320
1377,216,173,259,242,9,320,320
1377,237,267,255,303,3,320,320
1378,136,206,172,251,0,320,320
1379,184,248,239,303,3,320,320
1379,20,120,75,170,2,320,320
1379,245,169,293,232,5,320,320
138,0,0,1,1,14,320,320
1380,83,189,123,225,5,320,320
1380,202,242,232,279,8,320,320
1380,62,170,69,182,8,320,320
1381,0,0,1,1,14,320,320
1382,0,0,1,1,14,320,320
1383,16,38,79,108,2,320,320
1383,57,149,65,161,8,320,320
1384,0,0,1,1,14,320,320
1385,0,0,1,1,14,320,320
1386,200,204,223,227,8,320,320
1386,55,74,73,103,3,320,320
1386,184,182,206,222,1,320,320
1386,183,180,234,252,9,320,320
1386,170,252,191,306,1,320,320
1386,170,64,212,120,7,320,320
1386,52,120,110,192,4,320,320
1386,46,273,80,315,9,320,320
1386,143,235,199,287,7,320,320
1387,0,0,1,1,14,320,320
1388,0,0,1,1,14,320,320
1389,57,152,103,198,2,320,320
1389,282,268,296,288,6,320,320
1389,101,244,113,257,0,320,320
1389,53,55,65,77,1,320,320
1389,237,99,283,156,2,320,320
1389,163,131,225,181,2,320,320
1389,231,174,246,195,2,320,320
1389,201,286,216,301,8,320,320
139,0,0,1,1,14,320,320
1390,0,0,1,1,14,320,320
1391,0,0,1,1,14,320,320
1392,0,0,1,1,14,320,320
1393,223,16,287,87,3,320,320
1393,73,235,138,294,5,320,320
1393,169,167,184,218,1,320,320
1393,212,268,225,284,1,320,320
1393,26,79,64,139,1,320,320
1393,126,14,145,59,1,320,320
1393,245,228,254,237,7,320,320
1393,259,179,296,239,6,320,320
1393,15,269,31,288,8,320,320
1394,52,158,92,195,9,320,320
1394,66,124,94,169,1,320,320
1394,231,147,288,210,0,320,320
1394,85,44,154,107,2,320,320
1394,67,72,75,80,0,320,320
1394,11,174,18,182,2,320,320
1395,0,0,1,1,14,320,320
1396,0,0,1,1,14,320,320
1397,144,242,161,263,5,320,320
1397,181,125,213,185,3,320,320
1397,43,28,99,82,5,320,320
1397,262,205,272,222,6,320,320
1397,19,189,55,226,2,320,320
1398,131,115,161,145,8,320,320
1399,118,73,176,141,3,320,320
1399,139,140,170,174,7,320,320
1399,64,149,120,218,3,320,320
1399,296,279,311,295,5,320,320
1399,112,136,175,199,0,320,320
1399,162,209,183,263,1,320,320
1399,94,139,125,173,4,320,320
14,0,0,1,1,14,320,320
140,109,192,146,253,9,320,320
140,71,132,103,172,3,320,320
140,240,148,299,213,4,320,320
1400,221,250,237,270,9,320,320
1400,182,163,193,180,9,320,320
1400,21,262,56,301,2,320,320
1401,0,0,1,1,14,320,320
1402,141,139,151,152,5,320,320
1403,0,0,1,1,14,320,320
1404,0,0,1,1,14,320,320
1405,293,292,298,299,7,320,320
1405,305,2,315,14,6,320,320
1405,208,231,251,278,3,320,320
1405,244,214,260,260,1,320,320
1406,123,62,140,78,2,320,320
1406,45,203,70,256,1,320,320
1406,131,75,205,141,7,320,320
1406,180,189,235,253,7,320,320
1406,36,282,42,294,3,320,320
1406,80,39,103,70,0,320,320
1406,196,91,209,106,2,320,320
1406,30,231,46,249,0,320,320
1407,257,26,264,35,8,320,320
1408,0,0,1,1,14,320,320
1409,0,0,1,1,14,320,320
141,185,93,211,126,6,320,320
141,132,163,153,198,3,320,320
141,195,274,211,312,1,320,320
141,110,24,179,91,6,320,320
141,169,31,194,72,1,320,320
141,187,208,227,252,3,320,320
1410,55,111,105,173,0,320,320
1410,176,37,239,106,7,320,320
1410,271,135,294,174,6,320,320
1410,42,139,55,155,5,320,320
1410,157,124,172,153,3,320,320
1410,234,101,285,168,3,320,320
1410,162,28,194,74,9,320,320
1411,259,222,282,260,6,320,320
1411,90,136,110,166,6,320,320
1411,218,223,251,275,9,320,320
1412,175,220,190,238,4,320,320
1413,18,143,57,182,0,320,320
1413,117,239,182,304,7,320,320
1414,0,0,1,1,14,320,320
1415,108,151,154,226,0,320,320
1415,176,278,198,302,0,320,320
1415,222,170,230,179,1,320,320
1415,164,208,203,251,0,320,320
1415,136,246,160,285,9,320,320
1415,129,66,135,88,1,320,320
1415,243,160,263,190,5,320,320
1415,171,133,201,178,7,320,320
1416,0,0,1,1,14,320,320
1417,0,0,1,1,14,320,320
1418,0,0,1,1,14,320,320
1419,0,0,1,1,14,320,320
142,69,121,118,181,1,320,320
142,50,110,85,145,8,320,320
1420,37,89,71,120,2,320,320
1420,169,146,210,194,0,320,320
1420,197,261,218,294,8,320,320
1420,134,54,146,74,9,320,320
1420,117,162,155,199,4,320,320
1420,24,128,57,171,9,320,320
1420,67,69,95,108,7,320,320
1420,90,205,138,265,4,320,320
1420,186,124,211,155,6,320,320
1421,0,0,1,1,14,320,320
1422,207,226,223,246,7,320,320
1422,265,34,291,67,6,320,320
1422,160,196,169,207,7,320,320
1422,80,44,101,72,8,320,320
1422,231,195,288,251,8,320,320
1423,231,47,274,108,9,320,320
1423,181,225,239,297,0,320,320
1423,181,296,197,311,2,320,320
1423,298,54,305,61,4,320,320
1423,64,21,90,46,6,320,320
1423,17,229,59,275,8,320,320
1423,84,174,130,234,8,320,320
1423,226,135,259,183,9,320,320
1423,91,269,111,298,3,320,320
1424,0,0,1,1,14,320,320
1425,0,0,1,1,14,320,320
1426,170,73,181,88,8,320,320
1427,0,0,1,1,14,320,320
1428,215,101,290,175,1,320,320
1428,117,32,185,90,0,320,320
1428,237,229,284,291,9,320,320
1428,149,192,190,246,9,320,320
1428,261,9,296,58,6,320,320
1429,15,245,43,282,8,320,320
143,50,137,89,180,6,320,320
143,203,151,261,206,0,320,320
143,42,241,57,257,8,320,320
143,58,14,68,26,3,320,320
143,146,258,189,311,7,320,320
143,43,21,104,95,3,320,320
143,81,9,104,32,5,320,320
1430,176,197,208,271,1,320,320
1430,254,256,269,299,1,320,320
1430,89,55,137,105,0,320,320
1430,189,74,213,109,3,320,320
1431,0,0,1,1,14,320,320
1432,104,112,155,153,5,320,320
1432,274,216,286,230,8,320,320
1432,212,64,286,138,4,320,320
1432,84,107,109,132,2,320,320
1432,105,242,171,308,5,320,320
1432,196,186,219,218,7,320,320
1433,0,0,1,1,14,320,320
1434,67,104,82,125,8,320,320
1434,41,147,74,184,8,320,320
1434,139,264,153,283,7,320,320
1435,60,157,122,213,5,320,320
1436,0,0,1,1,14,320,320
1437,109,18,142,70,1,320,320
1437,113,180,132,237,1,320,320
1437,248,268,269,307,1,320,320
1438,0,0,1,1,14,320,320
1439,252,175,288,213,0,320,320
1439,129,30,181,88,3,320,320
1439,167,11,190,36,8,320,320
1439,76,218,86,235,9,320,320
1439,110,20,122,40,6,320,320
1439,15,123,56,174,9,320,320
1439,116,241,148,285,1,320,320
1439,67,75,120,134,4,320,320
144,0,0,1,1,14,320,320
1440,0,0,1,1,14,320,320
1441,0,0,1,1,14,320,320
1442,0,0,1,1,14,320,320
1443,214,145,261,192,6,320,320
1443,129,115,152,163,1,320,320
1443,239,86,260,107,3,320,320
1443,187,12,221,54,8,320,320
1443,156,221,207,293,7,320,320
1443,38,199,74,255,3,320,320
1444,0,0,1,1,14,320,320
1445,59,25,105,76,9,320,320
1445,235,192,277,267,7,320,320
1445,76,236,111,298,4,320,320
1445,128,228,164,273,5,320,320
1445,99,187,113,202,2,320,320
1445,226,270,257,314,7,320,320
1445,253,23,291,79,8,320,320
1446,224,182,269,232,3,320,320
1446,153,165,166,210,1,320,320
1446,32,144,76,206,4,320,320
1447,92,130,130,168,4,320,320
1448,0,0,1,1,14,320,320
1449,0,0,1,1,14,320,320
145,0,0,1,1,14,320,320
1450,0,0,1,1,14,320,320
1451,82,186,107,242,9,320,320
1451,254,121,273,152,7,320,320
1451,264,105,294,147,9,320,320
1451,49,263,89,312,8,320,320
1451,40,125,78,179,4,320,320
1451,163,119,197,175,1,320,320
1452,269,49,289,69,3,320,320
1452,18,46,63,113,7,320,320
1452,257,159,275,184,8,320,320
1452,46,309,50,316,1,320,320
1452,265,15,282,38,3,320,320
1452,26,109,41,124,0,320,320
1453,0,0,1,1,14,320,320
1454,147,155,201,220,7,320,320
1454,28,230,81,292,5,320,320
1455,48,200,82,248,5,320,320
1455,117,185,143,217,7,320,320
1455,190,236,235,287,2,320,320
1455,195,64,257,114,7,320,320
1455,133,92,147,115,0,320,320
1455,107,233,117,245,9,320,320
1455,148,268,164,294,2,320,320
1455,25,239,36,253,9,320,320
1455,125,267,157,299,0,320,320
1456,0,0,1,1,14,320,320
1457,0,0,1,1,14,320,320
1458,191,227,208,256,8,320,320
1459,0,0,1,1,14,320,320
146,139,236,161,263,9,320,320
146,107,142,149,191,8,320,320
146,214,293,227,315,8,320,320
146,169,40,202,77,9,320,320
146,46,102,85,141,4,320,320
146,233,33,298,101,5,320,320
146,180,25,188,47,1,320,320
1460,0,0,1,1,14,320,320
1461,40,14,79,77,3,320,320
1461,136,242,168,280,2,320,320
1461,249,245,264,261,3,320,320
1461,115,86,149,150,1,320,320
1461,206,140,236,177,6,320,320
1461,133,305,137,317,1,320,320
1461,186,225,205,244,5,320,320
1462,257,143,289,175,0,320,320
1462,73,195,122,264,6,320,320
1462,201,143,252,214,9,320,320
1462,188,187,218,235,6,320,320
1462,111,21,131,48,9,320,320
1463,0,0,1,1,14,320,320
1464,0,0,1,1,14,320,320
1465,9,217,44,249,3,320,320
1465,80,27,142,95,3,320,320
1465,21,82,76,137,5,320,320
1465,124,100,142,129,1,320,320
1465,132,236,184,304,3,320,320
1465,86,161,146,235,7,320,320
1466,0,0,1,1,14,320,320
1467,232,262,271,317,9,320,320
1467,221,60,267,106,2,320,320
1468,134,254,181,307,7,320,320
1468,175,100,230,155,8,320,320
1468,202,46,212,57,5,320,320
1468,142,124,159,147,9,320,320
1468,20,103,36,141,1,320,320
1469,251,148,296,196,9,320,320
1469,38,237,60,281,2,320,320
1469,244,136,259,152,3,320,320
1469,67,39,119,103,7,320,320
1469,139,241,178,300,6,320,320
1469,216,100,247,125,7,320,320
1469,37,224,111,292,8,320,320
1469,217,70,236,94,0,320,320
1469,259,67,265,75,3,320,320
147,0,0,1,1,14,320,320
1470,0,0,1,1,14,320,320
1471,133,197,159,237,9,320,320
1472,0,0,1,1,14,320,320
1473,270,4,274,16,1,320,320
1473,19,218,53,239,5,320,320
1473,101,12,138,73,6,320,320
1473,157,35,202,80,6,320,320
1473,96,206,159,275,9,320,320
1473,261,214,279,248,6,320,320
1473,200,206,253,281,5,320,320
1473,256,59,303,108,2,320,320
1473,143,139,188,202,4,320,320
1474,0,0,1,1,14,320,320
1475,0,0,1,1,14,320,320
1476,0,0,1,1,14,320,320
1477,12,171,31,196,6,320,320
1477,274,116,282,130,9,320,320
1477,280,96,290,128,1,320,320
1477,193,37,199,46,8,320,320
1477,49,131,92,182,0,320,320
1477,252,77,285,131,5,320,320
1477,100,197,173,262,2,320,320
1478,102,77,144,136,1,320,320
1478,297,37,309,49,0,320,320
1478,50,171,65,191,6,320,320
1479,52,162,106,230,7,320,320
1479,87,76,147,146,2,320,320
1479,200,164,213,180,0,320,320
1479,226,231,277,294,9,320,320
1479,32,265,54,287,0,320,320
1479,125,134,148,160,4,320,320
1479,79,217,138,283,5,320,320
148,0,0,1,1,14,320,320
1480,0,0,1,1,14,320,320
1481,0,0,1,1,14,320,320
1482,0,0,1,1,14,320,320
1483,0,0,1,1,14,320,320
1484,62,102,79,155,1,320,320
1484,114,207,133,244,6,320,320
1485,0,0,1,1,14,320,320
1486,0,0,1,1,14,320,320
1487,0,0,1,1,14,320,320
1488,114,181,119,192,8,320,320
1488,269,91,287,110,2,320,320
1488,98,35,138,99,8,320,320
1488,132,268,152,290,0,320,320
1488,111,155,178,222,9,320,320
1488,305,243,316,253,9,320,320
1488,154,82,193,145,2,320,320
1489,212,123,228,143,8,320,320
1489,24,67,43,86,7,320,320
1489,103,259,150,317,7,320,320
1489,113,195,188,269,4,320,320
149,108,247,141,296,9,320,320
149,136,267,167,307,4,320,320
1490,0,0,1,1,14,320,320
1491,0,0,1,1,14,320,320
1492,0,0,1,1,14,320,320
1493,0,0,1,1,14,320,320
1494,0,0,1,1,14,320,320
1495,154,180,200,230,7,320,320
1495,233,128,287,171,5,320,320
1495,142,144,186,200,9,320,320
1495,245,39,257,59,9,320,320
1495,195,195,231,239,3,320,320
1495,112,20,178,74,3,320,320
1496,21,193,64,252,1,320,320
1496,22,119,49,154,3,320,320
1496,72,212,136,276,2,320,320
1496,199,202,220,228,4,320,320
1496,134,30,177,84,0,320,320
1497,0,0,1,1,14,320,320
1498,206,208,246,268,6,320,320
1498,220,14,257,65,7,320,320
1498,223,93,234,104,6,320,320
1498,237,265,252,286,3,320,320
1498,125,240,175,302,9,320,320
1498,249,242,262,263,7,320,320
1499,0,0,1,1,14,320,320
15,87,141,151,213,6,320,320
15,235,116,302,170,2,320,320
15,27,96,73,147,6,320,320
15,87,208,123,247,3,320,320
15,80,262,94,284,9,320,320
15,19,166,44,193,7,320,320
15,134,239,167,276,2,320,320
15,198,201,229,233,6,320,320
15,249,70,305,128,8,320,320
150,0,0,1,1,14,320,320
1500,28,19,87,84,4,320,320
1501,0,0,1,1,14,320,320
1502,156,159,200,214,7,320,320
1502,276,53,310,87,2,320,320
1502,85,66,125,111,3,320,320
1502,157,239,213,295,5,320,320
1502,84,173,116,222,9,320,320
1503,163,77,173,90,5,320,320
1503,209,173,222,192,3,320,320
1503,50,116,113,173,2,320,320
1503,133,180,160,218,9,320,320
1503,189,250,225,292,7,320,320
1504,255,90,268,104,3,320,320
1505,0,0,1,1,14,320,320
1506,0,0,1,1,14,320,320
1507,32,181,74,249,4,320,320
1507,192,38,231,77,5,320,320
1507,114,179,119,192,1,320,320
1508,276,97,292,123,4,320,320
1508,210,85,253,146,8,320,320
1509,261,241,305,281,2,320,320
1509,55,70,90,105,4,320,320
1509,141,111,173,135,2,320,320
1509,79,168,132,242,9,320,320
151,46,152,72,176,5,320,320
151,242,158,285,214,3,320,320
151,238,221,247,232,7,320,320
151,13,170,50,197,5,320,320
151,190,260,205,276,6,320,320
151,174,97,216,139,0,320,320
1510,0,0,1,1,14,320,320
1511,0,0,1,1,14,320,320
1512,0,0,1,1,14,320,320
1513,0,0,1,1,14,320,320
1514,184,75,241,135,7,320,320
1514,6,18,45,57,4,320,320
1514,173,249,176,258,1,320,320
1514,47,258,59,279,5,320,320
1514,290,128,298,137,6,320,320
1514,9,178,43,212,7,320,320
1514,262,192,283,218,7,320,320
1515,0,0,1,1,14,320,320
1516,57,72,110,137,4,320,320
1516,116,97,143,150,8,320,320
1516,35,177,63,226,6,320,320
1516,99,200,127,254,7,320,320
1516,142,41,197,110,3,320,320
